Wall time,Step,Value
1590926358.9083562,1394,1.03125
1590926359.96282,1395,0.875
1590926360.927556,1396,0.125
1590926361.900299,1397,0.0
1590926362.8866901,1398,1.125
1590926364.107007,1399,0.5
1590926365.419091,1400,1.0
1590926366.775987,1401,1.0
1590926367.6711528,1402,0.875
1590926368.539319,1403,0.375
1590926369.403778,1404,-0.0625
1590926370.218092,1405,0.8125
1590926370.981302,1406,0.75
1590926371.913235,1407,0.4375
1590926372.700557,1408,1.09375
1590926373.712346,1409,1.0625
1590926374.738744,1410,1.25
1590926375.493987,1411,0.96875
1590926376.316861,1412,1.15625
1590926377.161453,1413,0.59375
1590926377.959759,1414,1.375
1590926378.997956,1415,1.3125
1590926380.0402172,1416,0.90625
1590926381.254078,1417,0.6875
1590926382.275112,1418,1.25
1590926383.8873239,1419,1.03125
1590926384.957504,1420,0.8125
1590926385.895214,1421,1.4375
1590926386.9161222,1422,0.5625
1590926387.964503,1423,0.78125
1590926389.221313,1424,1.15625
1590926390.114018,1425,1.0625
1590926390.9732769,1426,0.21875
1590926391.892714,1427,0.6875
1590926393.3917692,1428,0.28125
1590926394.2951732,1429,1.09375
1590926395.179946,1430,-0.125
1590926396.201935,1431,0.8125
1590926397.5352,1432,1.125
1590926398.349174,1433,1.375
1590926399.168571,1434,-0.03125
1590926399.9778612,1435,0.4375
1590926400.833631,1436,1.15625
1590926401.658916,1437,0.84375
1590926402.417375,1438,0.15625
1590926403.2488608,1439,0.65625
1590926404.060192,1440,1.09375
1590926404.8901482,1441,0.3125
1590926405.6872041,1442,0.5625
1590926406.453862,1443,-0.5
1590926407.290986,1444,0.15625
1590926408.0926259,1445,1.09375
1590926408.8950322,1446,0.34375
1590926409.676957,1447,0.75
1590926410.493814,1448,0.6875
1590926411.3019571,1449,1.3125
1590926412.106982,1450,0.71875
1590926412.878127,1451,0.625
1590926413.65904,1452,0.5
1590926414.451929,1453,1.3125
1590926415.2198012,1454,0.4375
1590926416.008352,1455,0.71875
1590926416.750274,1456,0.53125
1590926417.5374432,1457,1.1875
1590926418.43431,1458,-0.09375
1590926419.8952599,1459,0.96875
1590926420.827801,1460,0.25
1590926421.836695,1461,0.5625
1590926422.710577,1462,0.125
1590926423.475343,1463,0.96875
1590926424.223978,1464,0.8125
1590926424.965559,1465,1.09375
1590926425.753684,1466,0.3125
1590926426.6677802,1467,0.53125
1590926427.658465,1468,0.9375
1590926428.441808,1469,0.53125
1590926429.471125,1470,0.28125
1590926430.904904,1471,1.0
1590926431.787931,1472,1.65625
1590926432.6505868,1473,0.75
1590926433.5376031,1474,1.03125
1590926434.3870678,1475,-0.34375
1590926435.321679,1476,0.84375
1590926436.236537,1477,0.28125
1590926437.226832,1478,0.46875
1590926438.155757,1479,0.71875
1590926439.064818,1480,1.0
1590926439.8421602,1481,0.375
1590926441.102846,1482,0.625
1590926442.224991,1483,1.125
1590926443.1381388,1484,0.46875
1590926444.129281,1485,0.65625
1590926445.1184871,1486,0.46875
1590926445.9389849,1487,0.6875
1590926446.7715788,1488,1.09375
1590926447.6059399,1489,0.5
1590926448.3555572,1490,0.21875
1590926449.1385589,1491,1.4375
1590926449.90048,1492,0.5
1590926450.660574,1493,0.03125
1590926451.414022,1494,0.625
1590926452.352698,1495,-0.1875
1590926453.1408992,1496,1.15625
1590926453.970203,1497,0.84375
1590926454.722209,1498,1.09375
1590926455.485583,1499,-0.03125
1590926456.239187,1500,1.0
